               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  90,            0.029926,            0.011263,            0.026515,             0.74204,             0.81507,             0.83074,              0.4636,            0.023896,            0.004654,            0.012397,           0.0005901,           0.0005901,           0.0005901
                  91,            0.030393,            0.012822,            0.027806,             0.81815,             0.72903,             0.77898,             0.44097,            0.022458,            0.004228,            0.015574,          0.00058244,          0.00058244,          0.00058244
                  92,            0.030239,            0.012224,            0.029371,             0.53177,             0.82961,             0.67856,             0.41532,            0.020398,           0.0041668,            0.021581,          0.00057475,          0.00057475,          0.00057475
                  93,            0.029548,            0.011409,              0.0252,             0.61974,             0.74609,             0.76357,              0.4439,            0.023088,           0.0044566,            0.018864,          0.00056704,          0.00056704,          0.00056704
                  94,            0.031082,            0.012382,            0.026002,             0.78485,             0.74529,             0.84747,             0.50871,            0.020502,           0.0042448,            0.013126,          0.00055932,          0.00055932,          0.00055932
                  95,            0.029709,             0.01249,            0.024309,              0.5892,             0.80388,             0.80602,             0.53442,            0.018293,           0.0042347,            0.013759,          0.00055158,          0.00055158,          0.00055158
                  96,            0.031219,             0.01243,            0.025215,             0.76934,             0.74175,             0.83054,             0.48716,            0.023084,           0.0041767,            0.012121,          0.00054384,          0.00054384,          0.00054384
                  97,            0.030264,             0.01079,            0.025804,             0.70219,             0.77217,             0.79554,             0.45607,            0.023096,           0.0043795,            0.013648,          0.00053608,          0.00053608,          0.00053608
                  98,            0.029447,            0.011849,            0.025433,             0.70085,             0.81646,             0.82958,             0.51269,            0.020667,           0.0043662,            0.011807,          0.00052832,          0.00052832,          0.00052832
                  99,            0.029688,            0.012487,            0.025203,             0.56347,             0.83016,             0.84109,             0.41283,            0.027481,           0.0054173,            0.012091,          0.00052055,          0.00052055,          0.00052055
                 100,            0.029753,             0.01234,              0.0234,             0.82466,             0.68827,             0.78983,             0.38281,            0.028049,           0.0052953,             0.01242,          0.00051278,          0.00051278,          0.00051278
                 101,            0.029145,            0.010698,            0.025037,             0.53755,             0.81163,             0.76278,             0.43467,            0.022103,            0.004118,             0.01198,            0.000505,            0.000505,            0.000505
                 102,            0.030917,            0.011467,            0.024156,             0.68271,              0.8566,             0.83475,             0.46677,            0.026002,             0.00432,           0.0097718,          0.00049722,          0.00049722,          0.00049722
                 103,            0.030723,            0.013569,            0.024822,             0.75362,             0.82057,             0.88071,             0.54811,            0.022207,           0.0041069,           0.0090889,          0.00048945,          0.00048945,          0.00048945
