               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  83,            0.036799,            0.011129,            0.025638,             0.73157,             0.81818,             0.68466,             0.31947,            0.028754,            0.004817,            0.015707,           0.0006431,           0.0006431,           0.0006431
                  84,             0.04066,            0.012543,            0.023974,             0.74398,             0.81818,             0.73863,             0.37343,            0.027789,           0.0044765,            0.015274,          0.00063562,          0.00063562,          0.00063562
                  85,            0.037201,            0.011517,            0.026456,             0.77219,             0.81818,             0.77929,             0.28616,            0.033398,           0.0046313,            0.014206,           0.0006281,           0.0006281,           0.0006281
                  86,            0.034792,             0.01078,            0.026956,             0.71729,             0.76263,             0.69807,             0.24201,            0.034451,           0.0047131,            0.014003,          0.00062056,          0.00062056,          0.00062056
                  87,             0.03952,            0.011376,            0.021091,             0.67675,             0.81818,             0.72616,             0.30647,            0.028325,           0.0047321,            0.014185,          0.00061298,          0.00061298,          0.00061298
                  88,            0.037646,            0.013867,            0.024869,             0.74788,             0.81818,             0.74623,             0.39016,            0.024657,           0.0048172,            0.013848,          0.00060538,          0.00060538,          0.00060538
                  89,            0.036866,            0.011028,            0.024511,             0.72195,             0.81818,              0.8588,             0.40668,            0.027984,           0.0049942,            0.013763,          0.00059775,          0.00059775,          0.00059775
                  90,            0.033705,            0.010575,            0.025795,             0.59221,             0.81818,              0.9007,             0.37121,            0.030196,           0.0049152,            0.013987,           0.0005901,           0.0005901,           0.0005901
                  91,            0.034743,            0.012169,            0.021365,              0.7357,             0.76859,             0.92145,              0.4078,            0.027362,           0.0048213,            0.013902,          0.00058244,          0.00058244,          0.00058244
                  92,            0.038656,            0.010168,            0.022886,             0.65908,             0.81818,             0.91638,             0.42967,            0.025479,           0.0046124,            0.014169,          0.00057475,          0.00057475,          0.00057475
                  93,            0.035827,            0.010569,            0.024627,             0.83267,             0.78867,             0.83886,             0.40501,            0.025255,           0.0047789,            0.014697,          0.00056704,          0.00056704,          0.00056704
