               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 102,            0.026125,           0.0038664,            0.030609,              0.2578,              0.8082,             0.40555,             0.17583,            0.034242,           0.0033656,            0.020242,           0.0054293,           0.0054293,           0.0054293
                 103,            0.031312,           0.0039321,            0.031577,             0.21981,             0.94444,             0.50901,             0.22518,            0.032884,           0.0035178,            0.020217,           0.0053587,           0.0053587,           0.0053587
                 104,            0.030121,            0.003896,             0.03234,             0.19236,                   1,             0.58198,             0.31648,            0.028354,             0.00357,            0.020897,            0.005288,            0.005288,            0.005288
                 105,            0.031345,           0.0039299,            0.030716,             0.17653,              0.8923,             0.45322,             0.18932,            0.031328,           0.0035261,            0.020927,           0.0052174,           0.0052174,           0.0052174
                 106,            0.031561,           0.0038766,            0.029906,             0.37367,             0.73148,             0.37873,            0.080866,            0.040047,           0.0033092,            0.020308,           0.0051469,           0.0051469,           0.0051469
                 107,            0.031109,           0.0037787,            0.030382,             0.35628,             0.66667,             0.45277,             0.14297,            0.031363,           0.0034942,            0.022629,           0.0050765,           0.0050765,           0.0050765
                 108,            0.026848,           0.0036914,            0.029217,             0.25075,             0.76713,             0.36509,             0.16312,            0.025794,           0.0036126,            0.023878,           0.0050062,           0.0050062,           0.0050062
                 109,            0.028745,           0.0036092,            0.030315,             0.46601,             0.52594,             0.30343,             0.15162,            0.026459,           0.0045889,            0.025107,            0.004936,            0.004936,            0.004936
                 110,            0.029511,           0.0036481,             0.03244,             0.23583,             0.61593,             0.29517,             0.14706,            0.026596,           0.0046022,            0.023092,           0.0048659,           0.0048659,           0.0048659
                 111,            0.031761,            0.003716,            0.029818,             0.58366,             0.57407,             0.54186,             0.28538,            0.026099,           0.0039539,            0.020776,            0.004796,            0.004796,            0.004796
                 112,            0.029418,           0.0036845,            0.030093,             0.53685,             0.67457,             0.59041,             0.32987,            0.024749,           0.0038943,            0.020801,           0.0047263,           0.0047263,           0.0047263
