               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 139,             0.02158,           0.0061656,             0.03596,             0.37434,                   1,             0.55651,             0.39429,            0.022415,           0.0036614,            0.039547,          0.00022677,          0.00022677,          0.00022677
                 140,            0.022357,            0.006817,            0.033081,             0.37335,                   1,             0.54669,             0.37548,             0.02373,           0.0037308,            0.039391,          0.00022037,          0.00022037,          0.00022037
                 141,            0.021555,           0.0060683,            0.034349,             0.37362,                   1,             0.53605,             0.35265,              0.0267,           0.0038323,            0.039307,          0.00021405,          0.00021405,          0.00021405
                 142,            0.021771,           0.0061755,            0.035272,             0.37397,                   1,             0.53356,             0.35783,            0.026403,           0.0037646,            0.039234,          0.00020779,          0.00020779,          0.00020779
                 143,            0.022462,           0.0061109,            0.035053,             0.37347,                   1,             0.53078,              0.3738,            0.022346,           0.0035393,             0.03912,          0.00020161,          0.00020161,          0.00020161
                 144,            0.021862,           0.0064862,            0.033495,             0.37379,                   1,             0.53534,             0.37942,            0.020402,           0.0035052,            0.039017,           0.0001955,           0.0001955,           0.0001955
                 145,            0.021691,           0.0063235,            0.035167,             0.37391,                   1,             0.54647,             0.38907,            0.020763,           0.0035608,            0.038921,          0.00018948,          0.00018948,          0.00018948
                 146,            0.021854,           0.0068066,            0.033395,             0.37405,                   1,             0.56203,             0.38665,            0.021478,           0.0035496,            0.038868,          0.00018352,          0.00018352,          0.00018352
                 147,            0.020751,           0.0055908,            0.033626,             0.37365,                   1,             0.56182,             0.39827,            0.020733,           0.0034838,            0.038822,          0.00017765,          0.00017765,          0.00017765
                 148,            0.021706,           0.0061951,            0.036149,             0.37324,                   1,             0.55359,             0.38092,            0.020343,           0.0035081,            0.038815,          0.00017186,          0.00017186,          0.00017186
                 149,            0.020475,           0.0059759,            0.035054,             0.37286,                   1,             0.55433,             0.38167,            0.021002,           0.0035398,            0.038746,          0.00016615,          0.00016615,          0.00016615
                 150,            0.020027,           0.0058683,            0.035763,               0.373,                   1,             0.55501,             0.38043,            0.021854,           0.0035369,            0.038681,          0.00016052,          0.00016052,          0.00016052
                 151,            0.021976,           0.0053171,            0.034224,             0.37327,                   1,             0.56131,             0.39898,            0.021535,           0.0034502,            0.038528,          0.00015498,          0.00015498,          0.00015498
                 152,            0.019653,           0.0057399,             0.03475,             0.37369,                   1,             0.56831,              0.4222,            0.021215,           0.0034132,            0.038383,          0.00014953,          0.00014953,          0.00014953
                 153,            0.020347,           0.0057279,            0.036148,             0.37387,                   1,             0.56786,             0.41127,            0.021296,           0.0034261,            0.038303,          0.00014416,          0.00014416,          0.00014416
                 154,            0.021089,           0.0059807,            0.035072,             0.37362,                   1,             0.57424,             0.39197,            0.023769,           0.0035148,            0.038239,          0.00013888,          0.00013888,          0.00013888
                 155,            0.021379,            0.005165,            0.034832,             0.37307,                   1,             0.56837,             0.36059,            0.026696,           0.0036311,            0.038177,           0.0001337,           0.0001337,           0.0001337
