               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  91,            0.042046,           0.0062838,             0.02842,             0.50252,            0.061111,           0.0015532,          0.00021627,            0.057572,             0.03474,            0.022751,            0.006204,            0.006204,            0.006204
                  92,            0.045776,           0.0067464,            0.024903,          0.00048733,             0.23333,          0.00055161,          5.5161e-05,            0.058914,             0.02925,            0.023546,           0.0061341,           0.0061341,           0.0061341
                  93,            0.041174,           0.0059186,            0.025814,                   0,                   0,                   0,                   0,            0.064025,            0.032244,            0.024065,            0.006064,            0.006064,            0.006064
                  94,            0.041016,           0.0062434,            0.023288,           0.0093584,             0.62626,             0.15732,            0.052225,              0.0541,            0.014644,            0.021822,           0.0059938,           0.0059938,           0.0059938
                  95,            0.046228,           0.0063062,            0.026183,             0.71374,             0.16456,             0.28486,            0.073005,            0.048385,             0.01305,            0.021232,           0.0059235,           0.0059235,           0.0059235
                  96,             0.04414,           0.0061812,            0.027995,             0.40143,             0.33333,             0.15254,            0.038584,            0.049766,            0.053192,            0.023148,           0.0058531,           0.0058531,           0.0058531
                  97,            0.042283,           0.0063135,             0.02376,             0.41835,             0.13929,             0.10782,            0.018272,             0.05388,            0.041227,            0.021584,           0.0057826,           0.0057826,           0.0057826
                  98,             0.04307,           0.0062166,            0.025536,             0.74465,                 0.3,             0.19288,            0.038642,            0.051588,            0.020729,            0.021822,            0.005712,            0.005712,            0.005712
                  99,            0.034156,           0.0060522,            0.022824,             0.75536,             0.33333,             0.27992,            0.049724,            0.048076,           0.0086864,            0.020918,           0.0056413,           0.0056413,           0.0056413
                 100,            0.039163,           0.0063552,             0.02452,             0.74279,             0.26667,             0.20431,            0.031174,             0.05106,           0.0054821,            0.019585,           0.0055707,           0.0055707,           0.0055707
                 101,            0.040169,            0.006084,            0.024488,             0.34069,             0.24293,            0.018045,           0.0022583,            0.057401,           0.0079321,            0.020841,              0.0055,              0.0055,              0.0055
                 102,            0.042607,            0.006254,            0.027587,             0.52109,            0.088889,            0.019094,           0.0020046,            0.056741,            0.022225,             0.02127,           0.0054293,           0.0054293,           0.0054293
                 103,            0.042352,           0.0058218,            0.026232,           0.0004142,                0.15,          0.00076302,          7.6302e-05,            0.058099,            0.015338,            0.021668,           0.0053587,           0.0053587,           0.0053587
                 104,            0.042666,           0.0063303,            0.026283,            0.005612,             0.61768,             0.12764,            0.021889,            0.056476,           0.0085663,            0.021674,            0.005288,            0.005288,            0.005288
                 105,            0.036639,           0.0061851,            0.022557,             0.17354,             0.41919,             0.13442,            0.022043,            0.055774,           0.0083099,            0.021546,           0.0052174,           0.0052174,           0.0052174
                 106,            0.039944,           0.0058943,            0.022827,             0.33842,             0.33333,            0.067316,           0.0067687,            0.057844,           0.0099922,            0.021956,           0.0051469,           0.0051469,           0.0051469
                 107,            0.039689,           0.0059766,            0.023735,             0.53431,             0.17778,            0.062933,           0.0072411,            0.056982,             0.01537,            0.021886,           0.0050765,           0.0050765,           0.0050765
                 108,            0.042327,           0.0060695,            0.027431,             0.53968,             0.24444,             0.10022,            0.013335,            0.057557,            0.019095,            0.021238,           0.0050062,           0.0050062,           0.0050062
                 109,            0.043557,           0.0060307,            0.026748,             0.68821,             0.17778,            0.043542,           0.0071628,            0.057966,           0.0098934,            0.020617,            0.004936,            0.004936,            0.004936
                 110,             0.04145,           0.0059275,            0.028084,             0.71608,             0.17778,             0.14982,            0.018276,            0.053037,           0.0058292,            0.019623,           0.0048659,           0.0048659,           0.0048659
                 111,            0.045001,           0.0059903,            0.027127,             0.61079,             0.36616,             0.39452,            0.087635,            0.046363,           0.0059254,            0.018553,            0.004796,            0.004796,            0.004796
                 112,            0.045764,            0.006297,            0.025712,             0.63476,             0.39394,             0.36095,            0.076134,            0.043068,           0.0062792,            0.017688,           0.0047263,           0.0047263,           0.0047263
                 113,            0.041266,           0.0061526,            0.027223,             0.40159,             0.38535,              0.1584,            0.025866,            0.046898,           0.0091751,            0.017861,           0.0046568,           0.0046568,           0.0046568
                 114,            0.042491,           0.0057866,            0.026928,             0.69533,            0.055556,            0.089007,            0.016564,            0.048783,            0.010522,            0.019373,           0.0045875,           0.0045875,           0.0045875
                 115,            0.040574,           0.0061822,            0.024211,             0.35933,             0.12626,            0.052618,           0.0091019,            0.051967,           0.0075222,            0.022257,           0.0045184,           0.0045184,           0.0045184
                 116,            0.042062,           0.0059127,            0.025885,             0.35891,                 0.2,            0.062916,            0.013616,            0.049208,           0.0080002,             0.02368,           0.0044495,           0.0044495,           0.0044495
                 117,            0.041209,           0.0068755,            0.024732,             0.72182,             0.33333,             0.15363,            0.053446,            0.040572,            0.010556,              0.0265,           0.0043809,           0.0043809,           0.0043809
                 118,            0.038919,            0.005786,            0.022771,             0.73782,             0.30556,             0.16467,             0.05391,            0.043687,            0.013063,            0.027871,           0.0043126,           0.0043126,           0.0043126
                 119,            0.042714,           0.0062407,            0.024612,             0.69094,             0.12222,            0.050997,           0.0092804,            0.055071,            0.010006,            0.024308,           0.0042445,           0.0042445,           0.0042445
                 120,            0.039136,            0.006066,            0.022342,             0.17306,              0.2096,            0.066159,            0.013797,            0.055886,           0.0051096,            0.020905,           0.0041768,           0.0041768,           0.0041768
                 121,            0.042463,           0.0058575,            0.022312,             0.45184,             0.47677,             0.34213,            0.041458,            0.048121,           0.0045876,            0.016964,           0.0041094,           0.0041094,           0.0041094
                 122,            0.042347,           0.0062335,            0.026392,             0.49325,             0.34105,              0.3111,            0.046119,             0.04672,           0.0054594,             0.01713,           0.0040424,           0.0040424,           0.0040424
